Job Title,Job Description,Skills,Company,Location
DevOps Engineer,"We are looking for a DevOps Engineer at DataCorp. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","AWS, Kubernetes, Spark, NLP, Deep Learning, SQL, PyTorch",DataCorp,Mumbai
Software Engineer,"We are looking for a Software Engineer at TechNova. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Git, Machine Learning, SQL, Docker, JavaScript, TensorFlow, Kubernetes",TechNova,Bangalore
AI Engineer,"We are looking for a AI Engineer at TechNova. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","PyTorch, Tableau, Git, REST APIs, Docker, Power BI",TechNova,Chennai
Data Analyst,"We are looking for a Data Analyst at Cognizant. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Spark, JavaScript, Machine Learning, PyTorch, React, Java, SQL",Cognizant,Remote
Data Analyst,"We are looking for a Data Analyst at Accenture. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Git, AWS, Java, Python, NLP",Accenture,Remote
Cloud Engineer,"We are looking for a Cloud Engineer at Infosys. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Tableau, JavaScript, React, SQL, AWS, Node.js",Infosys,Bangalore
Cloud Engineer,"We are looking for a Cloud Engineer at IBM. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Spark, Java, JavaScript, Node.js, Linux",IBM,Pune
Data Analyst,"We are looking for a Data Analyst at Amazon. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Machine Learning, SQL, React, Linux",Amazon,Pune
DevOps Engineer,"We are looking for a DevOps Engineer at Netflix. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Power BI, React, REST APIs, Python, Kubernetes, Spark, Tableau",Netflix,Pune
DevOps Engineer,"We are looking for a DevOps Engineer at Netflix. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Git, TensorFlow, JavaScript, Node.js, Linux",Netflix,Hyderabad
AI Engineer,"We are looking for a AI Engineer at StartupX. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","NLP, React, Machine Learning, Linux, REST APIs",StartupX,Hyderabad
NLP Engineer,"We are looking for a NLP Engineer at Meta. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","TensorFlow, Deep Learning, REST APIs, Machine Learning",Meta,Hyderabad
Frontend Developer,"We are looking for a Frontend Developer at AI Labs. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","JavaScript, AWS, TensorFlow, Machine Learning",AI Labs,Bangalore
Machine Learning Engineer,"We are looking for a Machine Learning Engineer at TechNova. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Docker, TensorFlow, Node.js, Tableau",TechNova,Chennai
NLP Engineer,"We are looking for a NLP Engineer at AI Labs. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Deep Learning, Kubernetes, Machine Learning, SQL, React, PyTorch, JavaScript",AI Labs,Mumbai
Backend Developer,"We are looking for a Backend Developer at IBM. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Spark, Git, Linux, Java, Power BI, Docker",IBM,Chennai
Business Analyst,"We are looking for a Business Analyst at IBM. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Power BI, React, Spark, REST APIs, SQL",IBM,Chennai
Data Scientist,"We are looking for a Data Scientist at Meta. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Machine Learning, REST APIs, TensorFlow, Python, PyTorch, AWS",Meta,Remote
Data Scientist,"We are looking for a Data Scientist at TCS. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Spark, Git, Linux, AWS, TensorFlow",TCS,Chennai
Backend Developer,"We are looking for a Backend Developer at Amazon. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Deep Learning, Spark, TensorFlow, Kubernetes, REST APIs, Java, Tableau",Amazon,Mumbai
DevOps Engineer,"We are looking for a DevOps Engineer at Microsoft. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Git, SQL, REST APIs, Machine Learning",Microsoft,Pune
Data Analyst,"We are looking for a Data Analyst at TechNova. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Tableau, TensorFlow, Docker, Linux, REST APIs",TechNova,Chennai
Data Scientist,"We are looking for a Data Scientist at Meta. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","AWS, PyTorch, Machine Learning, Linux",Meta,Mumbai
Data Scientist,"We are looking for a Data Scientist at DataCorp. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Tableau, SQL, TensorFlow, Node.js, Python",DataCorp,Pune
Backend Developer,"We are looking for a Backend Developer at Meta. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","TensorFlow, Tableau, Spark, NLP, AWS, Node.js",Meta,Hyderabad
AI Engineer,"We are looking for a AI Engineer at Meta. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","AWS, Spark, React, SQL, NLP",Meta,Hyderabad
Software Engineer,"We are looking for a Software Engineer at DataCorp. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Node.js, NLP, TensorFlow, Tableau, Power BI",DataCorp,Chennai
Machine Learning Engineer,"We are looking for a Machine Learning Engineer at AI Labs. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Java, Linux, NLP, REST APIs, Spark, Machine Learning",AI Labs,Chennai
Cloud Engineer,"We are looking for a Cloud Engineer at StartupX. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","REST APIs, Deep Learning, Git, SQL, Java",StartupX,Chennai
Data Analyst,"We are looking for a Data Analyst at Amazon. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Power BI, AWS, Git, PyTorch, Machine Learning, Kubernetes, Linux",Amazon,Pune
Data Analyst,"We are looking for a Data Analyst at TechNova. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","REST APIs, Linux, SQL, Node.js, JavaScript",TechNova,Pune
Machine Learning Engineer,"We are looking for a Machine Learning Engineer at StartupX. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Kubernetes, Docker, Linux, Node.js, REST APIs, PyTorch, Power BI",StartupX,Bangalore
AI Engineer,"We are looking for a AI Engineer at Infosys. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","REST APIs, Git, Linux, TensorFlow, Machine Learning, Docker, Kubernetes",Infosys,Chennai
Business Analyst,"We are looking for a Business Analyst at Cognizant. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","REST APIs, Spark, Linux, TensorFlow, AWS, Docker, React",Cognizant,Hyderabad
Machine Learning Engineer,"We are looking for a Machine Learning Engineer at TechNova. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","SQL, Power BI, AWS, Machine Learning, PyTorch, Linux, REST APIs",TechNova,Hyderabad
Data Analyst,"We are looking for a Data Analyst at TechNova. The candidate will work on real-world projects, collaborate with teams, and build scalable solutions using modern technologies.","Linux, JavaScript, NLP, PyTorch, Node.js, Kubernetes",TechNova,Bangalore
